epoch, neuron_units, loss, dl2_loss, top1, top5, dl2_p_acc, dl2_constraint_acc
[75] Train acc: 0.9375, Constr acc: 0.9375, CE loss: 0.188, DL2 loss: 3.938
[90] Train acc: 0.7969, Constr acc: 0.8125, CE loss: 0.454, DL2 loss: 10.856
[105] Train acc: 0.9062, Constr acc: 0.8750, CE loss: 0.399, DL2 loss: 5.137
[120] Train acc: 0.8750, Constr acc: 0.9062, CE loss: 0.525, DL2 loss: 5.061
[135] Train acc: 0.9062, Constr acc: 0.8125, CE loss: 0.462, DL2 loss: 7.662
[150] Train acc: 0.9062, Constr acc: 0.7500, CE loss: 0.201, DL2 loss: 11.769
[165] Train acc: 0.8906, Constr acc: 0.9688, CE loss: 0.522, DL2 loss: 1.530
[180] Train acc: 0.9062, Constr acc: 0.9062, CE loss: 0.389, DL2 loss: 2.598
[195] Train acc: 0.8281, Constr acc: 0.9375, CE loss: 0.825, DL2 loss: 3.569
[210] Train acc: 0.8906, Constr acc: 0.8438, CE loss: 0.553, DL2 loss: 8.098
[225] Train acc: 0.9531, Constr acc: 0.9062, CE loss: 0.139, DL2 loss: 4.338
[240] Train acc: 0.7969, Constr acc: 0.9375, CE loss: 0.714, DL2 loss: 2.598
[255] Train acc: 0.8594, Constr acc: 0.8438, CE loss: 0.530, DL2 loss: 9.433
[270] Train acc: 0.8906, Constr acc: 0.9062, CE loss: 0.422, DL2 loss: 3.824
[285] Train acc: 0.8750, Constr acc: 0.7812, CE loss: 0.303, DL2 loss: 9.049
[300] Train acc: 0.9531, Constr acc: 0.8438, CE loss: 0.217, DL2 loss: 5.436
[315] Train acc: 0.8750, Constr acc: 0.8438, CE loss: 0.451, DL2 loss: 6.748
[330] Train acc: 0.8750, Constr acc: 0.9062, CE loss: 0.533, DL2 loss: 3.508
[345] Train acc: 0.9062, Constr acc: 0.8125, CE loss: 0.427, DL2 loss: 5.263
[360] Train acc: 0.9219, Constr acc: 0.8750, CE loss: 0.188, DL2 loss: 6.920
[375] Train acc: 0.9531, Constr acc: 0.7500, CE loss: 0.128, DL2 loss: 14.247
[390] Train acc: 0.7188, Constr acc: 0.6875, CE loss: 0.570, DL2 loss: 16.273
[405] Train acc: 0.7812, Constr acc: 0.8438, CE loss: 0.766, DL2 loss: 8.120
[420] Train acc: 0.8125, Constr acc: 0.8750, CE loss: 1.353, DL2 loss: 6.361
[435] Train acc: 0.6406, Constr acc: 0.8750, CE loss: 2.717, DL2 loss: 7.719
[450] Train acc: 0.7656, Constr acc: 0.8438, CE loss: 1.397, DL2 loss: 8.056
[465] Train acc: 0.8594, Constr acc: 0.9688, CE loss: 0.627, DL2 loss: 2.229
[480] Train acc: 0.8281, Constr acc: 0.8125, CE loss: 0.989, DL2 loss: 11.082
[495] Train acc: 0.8750, Constr acc: 0.8125, CE loss: 0.456, DL2 loss: 11.384
[510] Train acc: 0.8594, Constr acc: 0.8750, CE loss: 0.868, DL2 loss: 6.917
[525] Train acc: 0.8281, Constr acc: 0.8438, CE loss: 0.782, DL2 loss: 7.146
[540] Train acc: 0.8125, Constr acc: 0.7812, CE loss: 0.915, DL2 loss: 10.616
