epoch, neuron_units, loss, dl2_loss, top1, top5, dl2_p_acc, dl2_constraint_acc
[330] Train acc: 0.9531, Constr acc: 0.8438, CE loss: 0.135, DL2 loss: 7.487
[345] Train acc: 1.0000, Constr acc: 0.7188, CE loss: 0.015, DL2 loss: 15.761
[360] Train acc: 0.9844, Constr acc: 0.8750, CE loss: 0.068, DL2 loss: 6.623
[375] Train acc: 1.0000, Constr acc: 0.9062, CE loss: 0.041, DL2 loss: 5.017
[390] Train acc: 0.9375, Constr acc: 0.9375, CE loss: 0.203, DL2 loss: 3.823
[405] Train acc: 0.9844, Constr acc: 0.9062, CE loss: 0.045, DL2 loss: 5.684
[420] Train acc: 1.0000, Constr acc: 0.8438, CE loss: 0.030, DL2 loss: 11.050
[435] Train acc: 0.9844, Constr acc: 0.8750, CE loss: 0.033, DL2 loss: 9.289
[450] Train acc: 0.9844, Constr acc: 0.9062, CE loss: 0.049, DL2 loss: 6.151
[465] Train acc: 1.0000, Constr acc: 0.8750, CE loss: 0.042, DL2 loss: 6.700
[480] Train acc: 0.9844, Constr acc: 0.9062, CE loss: 0.133, DL2 loss: 5.123
[495] Train acc: 0.9688, Constr acc: 1.0000, CE loss: 0.051, DL2 loss: 0.000
[510] Train acc: 0.9688, Constr acc: 0.9375, CE loss: 0.089, DL2 loss: 4.086
[525] Train acc: 0.9531, Constr acc: 0.8750, CE loss: 0.098, DL2 loss: 8.927
[540] Train acc: 1.0000, Constr acc: 0.8750, CE loss: 0.023, DL2 loss: 6.678
[555] Train acc: 0.9531, Constr acc: 0.8438, CE loss: 0.157, DL2 loss: 8.252
[570] Train acc: 0.9844, Constr acc: 0.8125, CE loss: 0.050, DL2 loss: 11.847
[585] Train acc: 1.0000, Constr acc: 0.9062, CE loss: 0.013, DL2 loss: 4.490
[600] Train acc: 0.9688, Constr acc: 0.8438, CE loss: 0.152, DL2 loss: 6.189
[615] Train acc: 0.9531, Constr acc: 0.9375, CE loss: 0.178, DL2 loss: 2.773
[630] Train acc: 1.0000, Constr acc: 0.8438, CE loss: 0.024, DL2 loss: 10.135
[645] Train acc: 0.9688, Constr acc: 0.8125, CE loss: 0.213, DL2 loss: 8.831
[660] Train acc: 1.0000, Constr acc: 0.9375, CE loss: 0.031, DL2 loss: 3.551
[675] Train acc: 1.0000, Constr acc: 0.9375, CE loss: 0.015, DL2 loss: 4.412
[690] Train acc: 0.9844, Constr acc: 1.0000, CE loss: 0.034, DL2 loss: 0.000
[705] Train acc: 0.9844, Constr acc: 0.8750, CE loss: 0.029, DL2 loss: 8.505
[720] Train acc: 0.9844, Constr acc: 0.8125, CE loss: 0.046, DL2 loss: 10.402
[735] Train acc: 0.9844, Constr acc: 1.0000, CE loss: 0.039, DL2 loss: 0.000
[750] Train acc: 1.0000, Constr acc: 0.9375, CE loss: 0.025, DL2 loss: 3.973
[765] Train acc: 1.0000, Constr acc: 0.9688, CE loss: 0.024, DL2 loss: 1.960
[780] Train acc: 0.9531, Constr acc: 0.8438, CE loss: 0.101, DL2 loss: 7.959
[795] Train acc: 0.9688, Constr acc: 0.9688, CE loss: 0.050, DL2 loss: 2.574
[810] Train acc: 1.0000, Constr acc: 0.9062, CE loss: 0.008, DL2 loss: 6.133
[825] Train acc: 1.0000, Constr acc: 0.8750, CE loss: 0.011, DL2 loss: 3.922
[840] Train acc: 0.9531, Constr acc: 0.8750, CE loss: 0.068, DL2 loss: 5.457
[855] Train acc: 1.0000, Constr acc: 0.9688, CE loss: 0.009, DL2 loss: 2.017
[870] Train acc: 1.0000, Constr acc: 0.9375, CE loss: 0.007, DL2 loss: 3.202
[885] Train acc: 1.0000, Constr acc: 0.7812, CE loss: 0.014, DL2 loss: 11.763
[900] Train acc: 0.9844, Constr acc: 0.9375, CE loss: 0.025, DL2 loss: 4.860
[915] Train acc: 0.9531, Constr acc: 0.8750, CE loss: 0.246, DL2 loss: 5.266
[930] Train acc: 0.9844, Constr acc: 0.9062, CE loss: 0.070, DL2 loss: 6.583
[0] Train acc: 0.9844, Constr acc: 0.8750, CE loss: 0.052, DL2 loss: 8.719
[15] Train acc: 1.0000, Constr acc: 0.8750, CE loss: 0.021, DL2 loss: 6.321
[30] Train acc: 0.9844, Constr acc: 0.9062, CE loss: 0.047, DL2 loss: 6.689
[45] Train acc: 1.0000, Constr acc: 0.8750, CE loss: 0.007, DL2 loss: 6.320
[60] Train acc: 1.0000, Constr acc: 0.9062, CE loss: 0.024, DL2 loss: 5.521
[75] Train acc: 1.0000, Constr acc: 0.9375, CE loss: 0.050, DL2 loss: 3.846
[90] Train acc: 0.9844, Constr acc: 0.9375, CE loss: 0.039, DL2 loss: 2.703
[105] Train acc: 1.0000, Constr acc: 0.9375, CE loss: 0.012, DL2 loss: 3.704
[120] Train acc: 0.9844, Constr acc: 1.0000, CE loss: 0.044, DL2 loss: 0.000
[135] Train acc: 0.9844, Constr acc: 0.9688, CE loss: 0.033, DL2 loss: 0.043
[150] Train acc: 0.9688, Constr acc: 0.9375, CE loss: 0.047, DL2 loss: 4.112
[165] Train acc: 1.0000, Constr acc: 0.7812, CE loss: 0.013, DL2 loss: 15.122
[180] Train acc: 0.9844, Constr acc: 0.9062, CE loss: 0.112, DL2 loss: 5.135
[195] Train acc: 1.0000, Constr acc: 0.9062, CE loss: 0.008, DL2 loss: 6.871
[210] Train acc: 0.9531, Constr acc: 0.9375, CE loss: 0.122, DL2 loss: 2.982
[225] Train acc: 0.9844, Constr acc: 0.8438, CE loss: 0.023, DL2 loss: 7.467
[240] Train acc: 1.0000, Constr acc: 0.8125, CE loss: 0.018, DL2 loss: 9.236
[255] Train acc: 0.9844, Constr acc: 0.9062, CE loss: 0.105, DL2 loss: 4.733
[270] Train acc: 1.0000, Constr acc: 0.9062, CE loss: 0.009, DL2 loss: 7.345
[285] Train acc: 0.9844, Constr acc: 0.9688, CE loss: 0.088, DL2 loss: 1.706
[300] Train acc: 1.0000, Constr acc: 0.8125, CE loss: 0.014, DL2 loss: 11.190
[315] Train acc: 1.0000, Constr acc: 0.9062, CE loss: 0.015, DL2 loss: 4.792
[330] Train acc: 1.0000, Constr acc: 0.7812, CE loss: 0.034, DL2 loss: 10.999
[345] Train acc: 0.9531, Constr acc: 0.8750, CE loss: 0.093, DL2 loss: 6.119
[360] Train acc: 0.9688, Constr acc: 0.9062, CE loss: 0.066, DL2 loss: 7.044
[375] Train acc: 1.0000, Constr acc: 0.9062, CE loss: 0.009, DL2 loss: 3.834
[390] Train acc: 1.0000, Constr acc: 0.8438, CE loss: 0.017, DL2 loss: 8.642
[405] Train acc: 1.0000, Constr acc: 0.8125, CE loss: 0.008, DL2 loss: 12.082
[420] Train acc: 0.9688, Constr acc: 0.9375, CE loss: 0.047, DL2 loss: 3.677
[435] Train acc: 0.9844, Constr acc: 0.8750, CE loss: 0.071, DL2 loss: 5.254
[450] Train acc: 1.0000, Constr acc: 0.9375, CE loss: 0.014, DL2 loss: 4.232
[465] Train acc: 0.9844, Constr acc: 0.9688, CE loss: 0.062, DL2 loss: 1.291
[480] Train acc: 0.9688, Constr acc: 0.9062, CE loss: 0.068, DL2 loss: 7.016
[495] Train acc: 0.9844, Constr acc: 0.9688, CE loss: 0.041, DL2 loss: 2.557
[510] Train acc: 0.9531, Constr acc: 0.8125, CE loss: 0.053, DL2 loss: 11.795
[525] Train acc: 1.0000, Constr acc: 0.9375, CE loss: 0.005, DL2 loss: 4.126
[540] Train acc: 1.0000, Constr acc: 1.0000, CE loss: 0.009, DL2 loss: 0.000
[555] Train acc: 0.9844, Constr acc: 0.9688, CE loss: 0.062, DL2 loss: 2.022
[570] Train acc: 1.0000, Constr acc: 0.9375, CE loss: 0.024, DL2 loss: 3.568
[585] Train acc: 0.9531, Constr acc: 0.8125, CE loss: 0.112, DL2 loss: 8.470
[600] Train acc: 1.0000, Constr acc: 0.9375, CE loss: 0.012, DL2 loss: 2.077
[615] Train acc: 0.9844, Constr acc: 0.8750, CE loss: 0.033, DL2 loss: 7.612
[630] Train acc: 0.9531, Constr acc: 0.9375, CE loss: 0.141, DL2 loss: 4.552
[645] Train acc: 1.0000, Constr acc: 0.9688, CE loss: 0.014, DL2 loss: 0.444
[660] Train acc: 1.0000, Constr acc: 0.8750, CE loss: 0.016, DL2 loss: 6.308
[675] Train acc: 0.9688, Constr acc: 0.9688, CE loss: 0.049, DL2 loss: 2.457
[690] Train acc: 0.9844, Constr acc: 0.9062, CE loss: 0.082, DL2 loss: 5.161
[705] Train acc: 1.0000, Constr acc: 0.9062, CE loss: 0.033, DL2 loss: 6.167
[720] Train acc: 0.9844, Constr acc: 0.8438, CE loss: 0.085, DL2 loss: 7.615
[735] Train acc: 1.0000, Constr acc: 0.9688, CE loss: 0.020, DL2 loss: 1.938
[750] Train acc: 1.0000, Constr acc: 0.8750, CE loss: 0.004, DL2 loss: 9.250
[765] Train acc: 0.9375, Constr acc: 0.9688, CE loss: 0.104, DL2 loss: 1.541
[780] Train acc: 0.9688, Constr acc: 0.8750, CE loss: 0.061, DL2 loss: 6.346
[795] Train acc: 0.9531, Constr acc: 0.9062, CE loss: 0.109, DL2 loss: 6.228
[810] Train acc: 0.9844, Constr acc: 0.9062, CE loss: 0.016, DL2 loss: 6.103
[825] Train acc: 0.9688, Constr acc: 0.8125, CE loss: 0.038, DL2 loss: 12.908
[840] Train acc: 1.0000, Constr acc: 0.7812, CE loss: 0.024, DL2 loss: 10.210
[855] Train acc: 1.0000, Constr acc: 0.8438, CE loss: 0.003, DL2 loss: 8.319
[870] Train acc: 1.0000, Constr acc: 0.8750, CE loss: 0.046, DL2 loss: 8.823
[885] Train acc: 0.9844, Constr acc: 0.9062, CE loss: 0.026, DL2 loss: 5.871
[900] Train acc: 0.9844, Constr acc: 0.9062, CE loss: 0.046, DL2 loss: 6.557
[915] Train acc: 1.0000, Constr acc: 0.9375, CE loss: 0.005, DL2 loss: 5.261
[930] Train acc: 0.9531, Constr acc: 0.9062, CE loss: 0.149, DL2 loss: 4.453
[0] Train acc: 0.9531, Constr acc: 0.8125, CE loss: 0.115, DL2 loss: 8.677
[15] Train acc: 0.9844, Constr acc: 0.9375, CE loss: 0.076, DL2 loss: 4.204
[30] Train acc: 1.0000, Constr acc: 0.8750, CE loss: 0.032, DL2 loss: 5.461
[45] Train acc: 0.9531, Constr acc: 0.8750, CE loss: 0.091, DL2 loss: 8.249
