epoch, neuron_units, loss, dl2_loss, top1, top5, dl2_p_acc, dl2_constraint_acc
[105] Train acc: 0.9531, Constr acc: 0.9062, CE loss: 0.155, DL2 loss: 5.159
[120] Train acc: 0.9531, Constr acc: 0.8750, CE loss: 0.205, DL2 loss: 8.519
[135] Train acc: 0.9688, Constr acc: 0.8125, CE loss: 0.072, DL2 loss: 12.154
[150] Train acc: 0.9844, Constr acc: 0.8125, CE loss: 0.093, DL2 loss: 14.371
[165] Train acc: 0.9375, Constr acc: 1.0000, CE loss: 0.175, DL2 loss: 0.000
[180] Train acc: 1.0000, Constr acc: 0.9375, CE loss: 0.041, DL2 loss: 4.437
[195] Train acc: 0.9531, Constr acc: 0.9375, CE loss: 0.151, DL2 loss: 5.448
[210] Train acc: 0.9531, Constr acc: 0.8125, CE loss: 0.121, DL2 loss: 12.548
[225] Train acc: 0.9844, Constr acc: 0.9062, CE loss: 0.055, DL2 loss: 6.450
[240] Train acc: 0.9219, Constr acc: 0.8750, CE loss: 0.254, DL2 loss: 9.584
[255] Train acc: 0.9219, Constr acc: 0.8438, CE loss: 0.202, DL2 loss: 12.475
[270] Train acc: 0.9375, Constr acc: 0.8750, CE loss: 0.290, DL2 loss: 10.875
[285] Train acc: 1.0000, Constr acc: 0.7500, CE loss: 0.079, DL2 loss: 17.581
[300] Train acc: 0.9531, Constr acc: 0.8438, CE loss: 0.260, DL2 loss: 6.727
[315] Train acc: 0.9219, Constr acc: 0.7812, CE loss: 0.334, DL2 loss: 12.027
[330] Train acc: 0.9375, Constr acc: 0.9062, CE loss: 0.400, DL2 loss: 5.605
[345] Train acc: 0.9375, Constr acc: 0.7812, CE loss: 0.263, DL2 loss: 9.909
[360] Train acc: 0.9688, Constr acc: 0.8750, CE loss: 0.072, DL2 loss: 9.745
[375] Train acc: 0.9375, Constr acc: 0.7188, CE loss: 0.122, DL2 loss: 17.666
[390] Train acc: 0.9844, Constr acc: 0.8125, CE loss: 0.048, DL2 loss: 11.713
[405] Train acc: 1.0000, Constr acc: 0.8438, CE loss: 0.037, DL2 loss: 11.189
[420] Train acc: 0.9688, Constr acc: 0.8438, CE loss: 0.187, DL2 loss: 9.001
[435] Train acc: 0.9062, Constr acc: 0.8750, CE loss: 0.332, DL2 loss: 6.778
[450] Train acc: 0.9219, Constr acc: 0.7812, CE loss: 0.258, DL2 loss: 11.339
[465] Train acc: 0.8750, Constr acc: 0.8750, CE loss: 0.459, DL2 loss: 7.907
[480] Train acc: 0.9062, Constr acc: 0.7500, CE loss: 0.221, DL2 loss: 15.064
[495] Train acc: 0.9531, Constr acc: 0.7812, CE loss: 0.101, DL2 loss: 12.175
[510] Train acc: 0.9531, Constr acc: 0.9062, CE loss: 0.172, DL2 loss: 4.963
[525] Train acc: 0.8750, Constr acc: 0.9062, CE loss: 0.356, DL2 loss: 5.805
[540] Train acc: 0.8438, Constr acc: 0.7188, CE loss: 0.469, DL2 loss: 13.787
[555] Train acc: 0.9375, Constr acc: 0.8750, CE loss: 0.216, DL2 loss: 4.770
[570] Train acc: 0.8281, Constr acc: 0.9062, CE loss: 0.477, DL2 loss: 2.433
[585] Train acc: 0.8281, Constr acc: 0.8438, CE loss: 0.672, DL2 loss: 8.046
[600] Train acc: 0.9219, Constr acc: 0.7812, CE loss: 0.268, DL2 loss: 14.315
[615] Train acc: 0.8750, Constr acc: 0.6562, CE loss: 0.337, DL2 loss: 16.385
[630] Train acc: 0.8750, Constr acc: 0.8438, CE loss: 0.340, DL2 loss: 9.504
[645] Train acc: 0.6250, Constr acc: 0.7500, CE loss: 1.129, DL2 loss: 14.645
[660] Train acc: 0.8594, Constr acc: 0.9062, CE loss: 0.585, DL2 loss: 4.407
[675] Train acc: 0.7969, Constr acc: 0.9062, CE loss: 0.665, DL2 loss: 8.439
[690] Train acc: 0.8281, Constr acc: 0.7812, CE loss: 0.448, DL2 loss: 16.597
[705] Train acc: 0.6562, Constr acc: 0.7188, CE loss: 1.053, DL2 loss: 15.688
[720] Train acc: 0.7344, Constr acc: 0.7188, CE loss: 0.690, DL2 loss: 19.278
[735] Train acc: 0.7031, Constr acc: 0.6562, CE loss: 0.786, DL2 loss: 19.316
[750] Train acc: 0.6875, Constr acc: 0.7812, CE loss: 0.744, DL2 loss: 14.830
[765] Train acc: 0.6875, Constr acc: 0.6875, CE loss: 1.166, DL2 loss: 16.685
[780] Train acc: 0.5156, Constr acc: 0.7188, CE loss: 1.507, DL2 loss: 16.176
[795] Train acc: 0.3438, Constr acc: 0.6875, CE loss: 2.679, DL2 loss: 14.334
[810] Train acc: 0.4375, Constr acc: 0.3750, CE loss: 1.528, DL2 loss: 41.428
[825] Train acc: 0.1875, Constr acc: 0.4688, CE loss: 2.939, DL2 loss: 35.609
[840] Train acc: 0.3125, Constr acc: 0.3750, CE loss: 1.658, DL2 loss: 43.015
[855] Train acc: 0.1875, Constr acc: 0.3438, CE loss: 3.723, DL2 loss: 37.104
[870] Train acc: 0.2969, Constr acc: 0.3125, CE loss: 2.877, DL2 loss: 39.144
[885] Train acc: 0.1094, Constr acc: 0.2500, CE loss: 2.836, DL2 loss: 41.549
[900] Train acc: 0.1406, Constr acc: 0.1875, CE loss: 3.900, DL2 loss: 48.562
[915] Train acc: 0.1250, Constr acc: 0.0000, CE loss: 2.348, DL2 loss: 94.596
[930] Train acc: 0.1250, Constr acc: 0.0000, CE loss: 2.355, DL2 loss: 90.412
