epoch, neuron_units, loss, dl2_loss, top1, top5, dl2_p_acc, dl2_constraint_acc
[660] Train acc: 0.7969, Constr acc: 0.6562, CE loss: 1.574, DL2 loss: 22.276
[675] Train acc: 0.7656, Constr acc: 0.7500, CE loss: 1.234, DL2 loss: 21.159
[690] Train acc: 0.6406, Constr acc: 0.6562, CE loss: 2.324, DL2 loss: 29.296
[705] Train acc: 0.3906, Constr acc: 0.5000, CE loss: 3.853, DL2 loss: 31.507
[720] Train acc: 0.5312, Constr acc: 0.5938, CE loss: 2.988, DL2 loss: 25.929
[735] Train acc: 0.5156, Constr acc: 0.5312, CE loss: 2.830, DL2 loss: 29.070
[750] Train acc: 0.6250, Constr acc: 0.5625, CE loss: 3.006, DL2 loss: 24.801
[765] Train acc: 0.5781, Constr acc: 0.6562, CE loss: 2.256, DL2 loss: 19.405
[780] Train acc: 0.6250, Constr acc: 0.7188, CE loss: 1.879, DL2 loss: 23.713
[795] Train acc: 0.4688, Constr acc: 0.6562, CE loss: 2.695, DL2 loss: 19.166
[810] Train acc: 0.2656, Constr acc: 0.5000, CE loss: 4.477, DL2 loss: 31.945
[825] Train acc: 0.3750, Constr acc: 0.4375, CE loss: 2.986, DL2 loss: 46.499
[840] Train acc: 0.2969, Constr acc: 0.3750, CE loss: 2.089, DL2 loss: 46.177
[855] Train acc: 0.3125, Constr acc: 0.4375, CE loss: 5.159, DL2 loss: 45.998
[870] Train acc: 0.1719, Constr acc: 0.2188, CE loss: 2.082, DL2 loss: 70.219
[885] Train acc: 0.1875, Constr acc: 0.1562, CE loss: 2.873, DL2 loss: 73.854
[900] Train acc: 0.2031, Constr acc: 0.1562, CE loss: 3.240, DL2 loss: 70.473
[915] Train acc: 0.0781, Constr acc: 0.0000, CE loss: 2.346, DL2 loss: 101.016
[930] Train acc: 0.0938, Constr acc: 0.0312, CE loss: 2.316, DL2 loss: 89.788
